Nome file,Classe,Sottoclasse,Durata
20170219-58_153805_seg11,Target,Passengership,4000
20170219-58_153805_seg110,Target,Passengership,4000
20170219-58_153805_seg111,Target,Passengership,4000
20170219-58_153805_seg112,Target,Passengership,4000
20170219-58_153805_seg113,Target,Passengership,4000
20170219-58_153805_seg114,Target,Passengership,4000
20170219-58_153805_seg115,Target,Passengership,4000
20170219-58_153805_seg116,Target,Passengership,4000
20170219-58_153805_seg117,Target,Passengership,4000
20170219-58_153805_seg118,Target,Passengership,4000
20170219-58_153805_seg119,Target,Passengership,4000
20170219-58_153805_seg12,Target,Passengership,4000
20170219-58_153805_seg120,Target,Passengership,4000
20170219-58_153805_seg121,Target,Passengership,4000
20170219-58_153805_seg122,Target,Passengership,4000
20170219-58_153805_seg123,Target,Passengership,4000
20170219-58_153805_seg124,Target,Passengership,4000
20170219-58_153805_seg125,Target,Passengership,4000
20170219-58_153805_seg126,Target,Passengership,4000
20170219-58_153805_seg127,Target,Passengership,4000
20170219-58_153805_seg128,Target,Passengership,4000
20170219-58_153805_seg129,Target,Passengership,4000
20170219-58_153805_seg13,Target,Passengership,4000
20170219-58_153805_seg130,Target,Passengership,4000
20170219-58_153805_seg131,Target,Passengership,4000
20170219-58_153805_seg132,Target,Passengership,4000
20170219-58_153805_seg133,Target,Passengership,4000
20170219-58_153805_seg134,Target,Passengership,4000
20170219-58_153805_seg14,Target,Passengership,4000
20170219-58_153805_seg15,Target,Passengership,4000
20170219-58_153805_seg16,Target,Passengership,4000
20170219-58_153805_seg17,Target,Passengership,4000
20170219-58_153805_seg18,Target,Passengership,4000
20170219-58_153805_seg19,Target,Passengership,4000
20170219-58_153805_seg2,Target,Passengership,4000
20170219-58_153805_seg20,Target,Passengership,4000
20170219-58_153805_seg21,Target,Passengership,4000
20170219-58_153805_seg22,Target,Passengership,4000
20170219-58_153805_seg23,Target,Passengership,4000
20170219-58_153805_seg24,Target,Passengership,4000
20170219-58_153805_seg25,Target,Passengership,4000
20170219-58_153805_seg26,Target,Passengership,4000
20170219-58_153805_seg27,Target,Passengership,4000
20170219-58_153805_seg28,Target,Passengership,4000
20170219-58_153805_seg29,Target,Passengership,4000
20170219-58_153805_seg3,Target,Passengership,4000
20170219-58_153805_seg30,Target,Passengership,4000
20170219-58_153805_seg31,Target,Passengership,4000
20170219-58_153805_seg32,Target,Passengership,4000
20170219-58_153805_seg33,Target,Passengership,4000
20170219-58_153805_seg34,Target,Passengership,4000
20170219-58_153805_seg35,Target,Passengership,4000
20170219-58_153805_seg36,Target,Passengership,4000
20170219-58_153805_seg37,Target,Passengership,4000
20170219-58_153805_seg38,Target,Passengership,4000
20170219-58_153805_seg39,Target,Passengership,4000
20170219-58_153805_seg4,Target,Passengership,4000
20170219-58_153805_seg40,Target,Passengership,4000
20170219-58_153805_seg41,Target,Passengership,4000
20170219-58_153805_seg42,Target,Passengership,4000
20170219-58_153805_seg43,Target,Passengership,4000
20170219-58_153805_seg44,Target,Passengership,4000
20170219-58_153805_seg45,Target,Passengership,4000
20170219-58_153805_seg46,Target,Passengership,4000
20170219-58_153805_seg47,Target,Passengership,4000
20170219-58_153805_seg48,Target,Passengership,4000
20170219-58_153805_seg49,Target,Passengership,4000
20170219-58_153805_seg5,Target,Passengership,4000
20170219-58_153805_seg50,Target,Passengership,4000
20170219-58_153805_seg51,Target,Passengership,4000
20170219-58_153805_seg52,Target,Passengership,4000
20170219-58_153805_seg53,Target,Passengership,4000
20170219-58_153805_seg54,Target,Passengership,4000
20170219-58_153805_seg55,Target,Passengership,4000
20170219-58_153805_seg56,Target,Passengership,4000
20170219-58_153805_seg57,Target,Passengership,4000
20170219-58_153805_seg58,Target,Passengership,4000
20170219-58_153805_seg59,Target,Passengership,4000
20170219-58_153805_seg6,Target,Passengership,4000
20170219-58_153805_seg60,Target,Passengership,4000
20170219-58_153805_seg61,Target,Passengership,4000
20170219-58_153805_seg62,Target,Passengership,4000
20170219-58_153805_seg63,Target,Passengership,4000
20170219-58_153805_seg64,Target,Passengership,4000
20170219-58_153805_seg65,Target,Passengership,4000
20170219-58_153805_seg66,Target,Passengership,4000
20170219-58_153805_seg67,Target,Passengership,4000
20170219-58_153805_seg68,Target,Passengership,4000
20170219-58_153805_seg69,Target,Passengership,4000
20170219-58_153805_seg7,Target,Passengership,4000
20170219-58_153805_seg70,Target,Passengership,4000
20170219-58_153805_seg71,Target,Passengership,4000
20170219-58_153805_seg72,Target,Passengership,4000
20170219-58_153805_seg73,Target,Passengership,4000
20170219-58_153805_seg74,Target,Passengership,4000
20170219-58_153805_seg75,Target,Passengership,4000
20170219-58_153805_seg76,Target,Passengership,4000
20170219-58_153805_seg77,Target,Passengership,4000
20170219-58_153805_seg78,Target,Passengership,4000
20170219-58_153805_seg79,Target,Passengership,4000
20170219-58_153805_seg8,Target,Passengership,4000
20170219-58_153805_seg80,Target,Passengership,4000
20170219-58_153805_seg81,Target,Passengership,4000
20170219-58_153805_seg82,Target,Passengership,4000
20170219-58_153805_seg83,Target,Passengership,4000
20170219-58_153805_seg84,Target,Passengership,4000
20170219-58_153805_seg85,Target,Passengership,4000
20170219-58_153805_seg86,Target,Passengership,4000
20170219-58_153805_seg87,Target,Passengership,4000
20170219-58_153805_seg88,Target,Passengership,4000
20170219-58_153805_seg89,Target,Passengership,4000
20170219-58_153805_seg9,Target,Passengership,4000
20170219-58_153805_seg90,Target,Passengership,4000
20170219-58_153805_seg91,Target,Passengership,4000
20170219-58_153805_seg92,Target,Passengership,4000
20170219-58_153805_seg93,Target,Passengership,4000
20170219-58_153805_seg94,Target,Passengership,4000
20170219-58_153805_seg95,Target,Passengership,4000
20170219-58_153805_seg96,Target,Passengership,4000
20170219-58_153805_seg97,Target,Passengership,4000
20170219-58_153805_seg98,Target,Passengership,4000
20170219-58_153805_seg99,Target,Passengership,4000
20170312-59_153853_seg1,Target,Passengership,4000
20170312-59_153853_seg10,Target,Passengership,4000
20170312-59_153853_seg11,Target,Passengership,4000
20170312-59_153853_seg12,Target,Passengership,4000
20170312-59_153853_seg13,Target,Passengership,4000
20170312-59_153853_seg14,Target,Passengership,4000
20170312-59_153853_seg15,Target,Passengership,4000
20170312-59_153853_seg16,Target,Passengership,4000
20170312-59_153853_seg17,Target,Passengership,4000
20170312-59_153853_seg18,Target,Passengership,4000
20170312-59_153853_seg19,Target,Passengership,4000
20170312-59_153853_seg2,Target,Passengership,4000
20170312-59_153853_seg20,Target,Passengership,4000
20170312-59_153853_seg21,Target,Passengership,4000
20170312-59_153853_seg22,Target,Passengership,4000
20170312-59_153853_seg23,Target,Passengership,4000
20170312-59_153853_seg24,Target,Passengership,4000
20170312-59_153853_seg25,Target,Passengership,4000
20170312-59_153853_seg26,Target,Passengership,4000
20170312-59_153853_seg3,Target,Passengership,4000
20170312-59_153853_seg4,Target,Passengership,4000
20170312-59_153853_seg5,Target,Passengership,4000
20170312-59_153853_seg6,Target,Passengership,4000
20170312-59_153853_seg7,Target,Passengership,4000
20170312-59_153853_seg8,Target,Passengership,4000
20170312-59_153853_seg9,Target,Passengership,4000
20170322-60_061551_seg1,Target,Passengership,4000
20170322-60_061551_seg2,Target,Passengership,4000
20170322-60_061551_seg3,Target,Passengership,4000
20170322-60_061551_seg4,Target,Passengership,4000
20170322-60_061551_seg5,Target,Passengership,4000
20170322-60_061551_seg6,Target,Passengership,4000
20170330-61_175151_seg1,Target,Passengership,4000
20170330-61_175151_seg10,Target,Passengership,4000
20170330-61_175151_seg11,Target,Passengership,4000
20170330-61_175151_seg12,Target,Passengership,4000
20170330-61_175151_seg13,Target,Passengership,4000
20170330-61_175151_seg14,Target,Passengership,4000
20170330-61_175151_seg15,Target,Passengership,4000
20170330-61_175151_seg16,Target,Passengership,4000
20170330-61_175151_seg17,Target,Passengership,4000
20170330-61_175151_seg18,Target,Passengership,4000
20170330-61_175151_seg19,Target,Passengership,4000
20170330-61_175151_seg2,Target,Passengership,4000
20170330-61_175151_seg20,Target,Passengership,4000
20170330-61_175151_seg21,Target,Passengership,4000
20170330-61_175151_seg22,Target,Passengership,4000
20170330-61_175151_seg23,Target,Passengership,4000
20170330-61_175151_seg24,Target,Passengership,4000
20170330-61_175151_seg25,Target,Passengership,4000
20170330-61_175151_seg26,Target,Passengership,4000
20170330-61_175151_seg27,Target,Passengership,4000
20170330-61_175151_seg28,Target,Passengership,4000
20170330-61_175151_seg29,Target,Passengership,4000
20170330-61_175151_seg3,Target,Passengership,4000
20170330-61_175151_seg30,Target,Passengership,4000
20170330-61_175151_seg31,Target,Passengership,4000
20170330-61_175151_seg32,Target,Passengership,4000
20170330-61_175151_seg33,Target,Passengership,4000
20170330-61_175151_seg34,Target,Passengership,4000
20170330-61_175151_seg35,Target,Passengership,4000
20170330-61_175151_seg36,Target,Passengership,4000
20170330-61_175151_seg4,Target,Passengership,4000
20170330-61_175151_seg5,Target,Passengership,4000
20170330-61_175151_seg6,Target,Passengership,4000
20170330-61_175151_seg7,Target,Passengership,4000
20170330-61_175151_seg8,Target,Passengership,4000
20170330-61_175151_seg9,Target,Passengership,4000
20170331-62_044959_seg1,Target,Passengership,4000
20170331-62_044959_seg10,Target,Passengership,4000
20170331-62_044959_seg11,Target,Passengership,4000
20170331-62_044959_seg12,Target,Passengership,4000
20170331-62_044959_seg13,Target,Passengership,4000
20170331-62_044959_seg14,Target,Passengership,4000
20170331-62_044959_seg15,Target,Passengership,4000
20170331-62_044959_seg16,Target,Passengership,4000
20170331-62_044959_seg17,Target,Passengership,4000
20170331-62_044959_seg18,Target,Passengership,4000
20170331-62_044959_seg19,Target,Passengership,4000
20170331-62_044959_seg2,Target,Passengership,4000
20170331-62_044959_seg20,Target,Passengership,4000
20170331-62_044959_seg21,Target,Passengership,4000
20170331-62_044959_seg22,Target,Passengership,4000
20170331-62_044959_seg23,Target,Passengership,4000
20170331-62_044959_seg24,Target,Passengership,4000
20170331-62_044959_seg25,Target,Passengership,4000
20170331-62_044959_seg26,Target,Passengership,4000
20170331-62_044959_seg27,Target,Passengership,4000
20170331-62_044959_seg28,Target,Passengership,4000
20170331-62_044959_seg29,Target,Passengership,4000
20170331-62_044959_seg3,Target,Passengership,4000
20170331-62_044959_seg30,Target,Passengership,4000
20170331-62_044959_seg31,Target,Passengership,4000
20170331-62_044959_seg32,Target,Passengership,4000
20170331-62_044959_seg33,Target,Passengership,4000
20170331-62_044959_seg34,Target,Passengership,4000
20170331-62_044959_seg35,Target,Passengership,4000
20170331-62_044959_seg36,Target,Passengership,4000
20170331-62_044959_seg37,Target,Passengership,4000
20170331-62_044959_seg38,Target,Passengership,4000
20170331-62_044959_seg39,Target,Passengership,4000
20170331-62_044959_seg4,Target,Passengership,4000
20170331-62_044959_seg40,Target,Passengership,4000
20170331-62_044959_seg41,Target,Passengership,4000
20170331-62_044959_seg42,Target,Passengership,4000
20170331-62_044959_seg43,Target,Passengership,4000
20170331-62_044959_seg44,Target,Passengership,4000
20170331-62_044959_seg5,Target,Passengership,4000
20170331-62_044959_seg6,Target,Passengership,4000
20170331-62_044959_seg7,Target,Passengership,4000
20170331-62_044959_seg8,Target,Passengership,4000
20170331-62_044959_seg9,Target,Passengership,4000
20170401-63_000636_seg1,Target,Passengership,4000
20170401-63_000636_seg2,Target,Passengership,4000
20170401-63_000636_seg3,Target,Passengership,4000
20170401-63_000636_seg4,Target,Passengership,4000
20170401-63_000636_seg5,Target,Passengership,4000
20170401-64_000636_seg1,Target,Passengership,4000
20170401-64_000636_seg2,Target,Passengership,4000
20170401-64_000636_seg3,Target,Passengership,4000
20170401-64_000636_seg4,Target,Passengership,4000
20170401-64_000636_seg5,Target,Passengership,4000
20170408-65_040520_seg1,Target,Passengership,4000
20170408-65_040520_seg10,Target,Passengership,4000
20170408-65_040520_seg11,Target,Passengership,4000
20170408-65_040520_seg12,Target,Passengership,4000
20170408-65_040520_seg13,Target,Passengership,4000
20170408-65_040520_seg14,Target,Passengership,4000
20170408-65_040520_seg15,Target,Passengership,4000
20170408-65_040520_seg16,Target,Passengership,4000
20170408-65_040520_seg17,Target,Passengership,4000
20170408-65_040520_seg18,Target,Passengership,4000
20170408-65_040520_seg19,Target,Passengership,4000
20170408-65_040520_seg2,Target,Passengership,4000
20170408-65_040520_seg20,Target,Passengership,4000
20170408-65_040520_seg21,Target,Passengership,4000
20170408-65_040520_seg22,Target,Passengership,4000
20170408-65_040520_seg23,Target,Passengership,4000
20170408-65_040520_seg24,Target,Passengership,4000
20170408-65_040520_seg25,Target,Passengership,4000
20170408-65_040520_seg26,Target,Passengership,4000
20170408-65_040520_seg27,Target,Passengership,4000
20170408-65_040520_seg28,Target,Passengership,4000
20170408-65_040520_seg29,Target,Passengership,4000
20170408-65_040520_seg3,Target,Passengership,4000
20170408-65_040520_seg30,Target,Passengership,4000
20170408-65_040520_seg31,Target,Passengership,4000
20170408-65_040520_seg32,Target,Passengership,4000
20170408-65_040520_seg33,Target,Passengership,4000
20170408-65_040520_seg34,Target,Passengership,4000
20170408-65_040520_seg35,Target,Passengership,4000
20170408-65_040520_seg36,Target,Passengership,4000
20170408-65_040520_seg37,Target,Passengership,4000
20170408-65_040520_seg38,Target,Passengership,4000
20170408-65_040520_seg39,Target,Passengership,4000
20170408-65_040520_seg4,Target,Passengership,4000
20170408-65_040520_seg40,Target,Passengership,4000
20170408-65_040520_seg41,Target,Passengership,4000
20170408-65_040520_seg42,Target,Passengership,4000
20170408-65_040520_seg43,Target,Passengership,4000
20170408-65_040520_seg44,Target,Passengership,4000
20170408-65_040520_seg45,Target,Passengership,4000
20170408-65_040520_seg46,Target,Passengership,4000
20170408-65_040520_seg47,Target,Passengership,4000
20170408-65_040520_seg48,Target,Passengership,4000
20170408-65_040520_seg49,Target,Passengership,4000
20170408-65_040520_seg5,Target,Passengership,4000
20170408-65_040520_seg50,Target,Passengership,4000
20170408-65_040520_seg51,Target,Passengership,4000
20170408-65_040520_seg52,Target,Passengership,4000
20170408-65_040520_seg53,Target,Passengership,4000
20170408-65_040520_seg54,Target,Passengership,4000
20170408-65_040520_seg55,Target,Passengership,4000
20170408-65_040520_seg56,Target,Passengership,4000
20170408-65_040520_seg57,Target,Passengership,4000
20170408-65_040520_seg58,Target,Passengership,4000
