Nome file,Classe,Sottoclasse,Durata,Numero di segmento,File di Provenienza
20180711-178_094820_seg19.wav,Target,Passengership,4.0,19,20180711-178_094820.wav
20180711-178_094820_seg20.wav,Target,Passengership,4.0,20,20180711-178_094820.wav
20180711-178_094820_seg21.wav,Target,Passengership,4.0,21,20180711-178_094820.wav
20180711-178_094820_seg22.wav,Target,Passengership,4.0,22,20180711-178_094820.wav
20180711-178_094820_seg23.wav,Target,Passengership,4.0,23,20180711-178_094820.wav
20180711-178_094820_seg24.wav,Target,Passengership,4.0,24,20180711-178_094820.wav
20180711-178_094820_seg25.wav,Target,Passengership,4.0,25,20180711-178_094820.wav
20180711-178_094820_seg26.wav,Target,Passengership,4.0,26,20180711-178_094820.wav
20180711-178_094820_seg27.wav,Target,Passengership,4.0,27,20180711-178_094820.wav
20180711-178_094820_seg28.wav,Target,Passengership,4.0,28,20180711-178_094820.wav
20180711-178_094820_seg29.wav,Target,Passengership,4.0,29,20180711-178_094820.wav
20180711-178_094820_seg30.wav,Target,Passengership,4.0,30,20180711-178_094820.wav
20180711-178_094820_seg31.wav,Target,Passengership,4.0,31,20180711-178_094820.wav
20180711-178_094820_seg32.wav,Target,Passengership,4.0,32,20180711-178_094820.wav
20180711-178_094820_seg33.wav,Target,Passengership,4.0,33,20180711-178_094820.wav
20180711-178_094820_seg34.wav,Target,Passengership,4.0,34,20180711-178_094820.wav
20180711-178_094820_seg35.wav,Target,Passengership,4.0,35,20180711-178_094820.wav
20180711-178_094820_seg36.wav,Target,Passengership,4.0,36,20180711-178_094820.wav
20180711-178_094820_seg37.wav,Target,Passengership,4.0,37,20180711-178_094820.wav
20180711-178_094820_seg38.wav,Target,Passengership,4.0,38,20180711-178_094820.wav
20180711-178_094820_seg39.wav,Target,Passengership,4.0,39,20180711-178_094820.wav
20180711-178_094820_seg40.wav,Target,Passengership,4.0,40,20180711-178_094820.wav
20180711-178_094820_seg41.wav,Target,Passengership,4.0,41,20180711-178_094820.wav
20180711-178_094820_seg42.wav,Target,Passengership,4.0,42,20180711-178_094820.wav
20180711-178_094820_seg43.wav,Target,Passengership,4.0,43,20180711-178_094820.wav
20180711-178_094820_seg44.wav,Target,Passengership,4.0,44,20180711-178_094820.wav
20180711-178_094820_seg45.wav,Target,Passengership,4.0,45,20180711-178_094820.wav
20180711-178_094820_seg46.wav,Target,Passengership,4.0,46,20180711-178_094820.wav
20180711-178_094820_seg47.wav,Target,Passengership,4.0,47,20180711-178_094820.wav
20180711-178_094820_seg48.wav,Target,Passengership,4.0,48,20180711-178_094820.wav
20180711-178_094820_seg49.wav,Target,Passengership,4.0,49,20180711-178_094820.wav
20180711-178_094820_seg50.wav,Target,Passengership,4.0,50,20180711-178_094820.wav
20180711-178_094820_seg51.wav,Target,Passengership,4.0,51,20180711-178_094820.wav
20180711-178_094820_seg52.wav,Target,Passengership,4.0,52,20180711-178_094820.wav
20180711-178_094820_seg53.wav,Target,Passengership,4.0,53,20180711-178_094820.wav
20180711-178_094820_seg54.wav,Target,Passengership,4.0,54,20180711-178_094820.wav
20180711-178_094820_seg55.wav,Target,Passengership,4.0,55,20180711-178_094820.wav
20180711-178_094820_seg56.wav,Target,Passengership,4.0,56,20180711-178_094820.wav
20180711-178_094820_seg57.wav,Target,Passengership,4.0,57,20180711-178_094820.wav
20180711-178_094820_seg58.wav,Target,Passengership,4.0,58,20180711-178_094820.wav
20180711-178_094820_seg59.wav,Target,Passengership,4.0,59,20180711-178_094820.wav
20180711-178_094820_seg60.wav,Target,Passengership,4.0,60,20180711-178_094820.wav
20180711-178_094820_seg61.wav,Target,Passengership,4.0,61,20180711-178_094820.wav
20180711-178_094820_seg62.wav,Target,Passengership,4.0,62,20180711-178_094820.wav
20180711-178_094820_seg63.wav,Target,Passengership,4.0,63,20180711-178_094820.wav
20180711-178_094820_seg64.wav,Target,Passengership,4.0,64,20180711-178_094820.wav
20180711-178_094820_seg65.wav,Target,Passengership,4.0,65,20180711-178_094820.wav
20180711-178_094820_seg66.wav,Target,Passengership,4.0,66,20180711-178_094820.wav
20180711-178_094820_seg67.wav,Target,Passengership,4.0,67,20180711-178_094820.wav
20180711-178_094820_seg68.wav,Target,Passengership,4.0,68,20180711-178_094820.wav
20180711-178_094820_seg69.wav,Target,Passengership,4.0,69,20180711-178_094820.wav
20180711-178_094820_seg70.wav,Target,Passengership,4.0,70,20180711-178_094820.wav
20180711-178_094820_seg71.wav,Target,Passengership,4.0,71,20180711-178_094820.wav
20180711-178_094820_seg72.wav,Target,Passengership,4.0,72,20180711-178_094820.wav
20180711-178_094820_seg73.wav,Target,Passengership,4.0,73,20180711-178_094820.wav
20180711-178_094820_seg74.wav,Target,Passengership,4.0,74,20180711-178_094820.wav
20180711-178_094820_seg75.wav,Target,Passengership,4.0,75,20180711-178_094820.wav
20180711-178_094820_seg76.wav,Target,Passengership,4.0,76,20180711-178_094820.wav
20180711-178_094820_seg77.wav,Target,Passengership,4.0,77,20180711-178_094820.wav
20180711-178_094820_seg78.wav,Target,Passengership,4.0,78,20180711-178_094820.wav
20180711-178_094820_seg79.wav,Target,Passengership,4.0,79,20180711-178_094820.wav
20180711-178_094820_seg80.wav,Target,Passengership,4.0,80,20180711-178_094820.wav
20180711-178_094820_seg81.wav,Target,Passengership,4.0,81,20180711-178_094820.wav
20180711-178_094820_seg82.wav,Target,Passengership,4.0,82,20180711-178_094820.wav
20180711-178_094820_seg83.wav,Target,Passengership,4.0,83,20180711-178_094820.wav
20180711-178_094820_seg84.wav,Target,Passengership,4.0,84,20180711-178_094820.wav
20180711-178_094820_seg85.wav,Target,Passengership,4.0,85,20180711-178_094820.wav
20180711-178_094820_seg86.wav,Target,Passengership,4.0,86,20180711-178_094820.wav
20180711-178_094820_seg87.wav,Target,Passengership,4.0,87,20180711-178_094820.wav
20180711-178_094820_seg88.wav,Target,Passengership,1.0,88,20180711-178_094820.wav
20180722-179_181231_seg1.wav,Target,Passengership,4.0,1,20180722-179_181231.wav
20180722-179_181231_seg2.wav,Target,Passengership,4.0,2,20180722-179_181231.wav
20180722-179_181231_seg3.wav,Target,Passengership,4.0,3,20180722-179_181231.wav
20180722-179_181231_seg4.wav,Target,Passengership,4.0,4,20180722-179_181231.wav
20180722-179_181231_seg5.wav,Target,Passengership,4.0,5,20180722-179_181231.wav
20180722-179_181231_seg6.wav,Target,Passengership,4.0,6,20180722-179_181231.wav
20180722-179_181231_seg7.wav,Target,Passengership,4.0,7,20180722-179_181231.wav
20180722-179_181231_seg8.wav,Target,Passengership,4.0,8,20180722-179_181231.wav
20180722-179_181231_seg9.wav,Target,Passengership,4.0,9,20180722-179_181231.wav
20180722-179_181231_seg10.wav,Target,Passengership,4.0,10,20180722-179_181231.wav
20180722-179_181231_seg11.wav,Target,Passengership,4.0,11,20180722-179_181231.wav
20180722-179_181231_seg12.wav,Target,Passengership,4.0,12,20180722-179_181231.wav
20180722-179_181231_seg13.wav,Target,Passengership,4.0,13,20180722-179_181231.wav
20180722-179_181231_seg14.wav,Target,Passengership,4.0,14,20180722-179_181231.wav
20180722-179_181231_seg15.wav,Target,Passengership,4.0,15,20180722-179_181231.wav
20180722-179_181231_seg16.wav,Target,Passengership,4.0,16,20180722-179_181231.wav
20180722-179_181231_seg17.wav,Target,Passengership,4.0,17,20180722-179_181231.wav
20180722-179_181231_seg18.wav,Target,Passengership,4.0,18,20180722-179_181231.wav
20180722-179_181231_seg19.wav,Target,Passengership,4.0,19,20180722-179_181231.wav
20180722-179_181231_seg20.wav,Target,Passengership,4.0,20,20180722-179_181231.wav
20180722-179_181231_seg21.wav,Target,Passengership,4.0,21,20180722-179_181231.wav
20180722-179_181231_seg22.wav,Target,Passengership,4.0,22,20180722-179_181231.wav
20180722-179_181231_seg23.wav,Target,Passengership,4.0,23,20180722-179_181231.wav
20180722-179_181231_seg24.wav,Target,Passengership,4.0,24,20180722-179_181231.wav
20180722-179_181231_seg25.wav,Target,Passengership,4.0,25,20180722-179_181231.wav
20180722-179_181231_seg26.wav,Target,Passengership,4.0,26,20180722-179_181231.wav
20180722-179_181231_seg27.wav,Target,Passengership,4.0,27,20180722-179_181231.wav
20180722-179_181231_seg28.wav,Target,Passengership,4.0,28,20180722-179_181231.wav
20180722-179_181231_seg29.wav,Target,Passengership,4.0,29,20180722-179_181231.wav
20180722-179_181231_seg30.wav,Target,Passengership,4.0,30,20180722-179_181231.wav
20180722-179_181231_seg31.wav,Target,Passengership,4.0,31,20180722-179_181231.wav
20180722-179_181231_seg32.wav,Target,Passengership,4.0,32,20180722-179_181231.wav
20180722-179_181231_seg33.wav,Target,Passengership,4.0,33,20180722-179_181231.wav
20180722-179_181231_seg34.wav,Target,Passengership,4.0,34,20180722-179_181231.wav
20180722-179_181231_seg35.wav,Target,Passengership,4.0,35,20180722-179_181231.wav
20180722-179_181231_seg36.wav,Target,Passengership,4.0,36,20180722-179_181231.wav
20180722-179_181231_seg37.wav,Target,Passengership,4.0,37,20180722-179_181231.wav
20180722-179_181231_seg38.wav,Target,Passengership,4.0,38,20180722-179_181231.wav
20180722-179_181231_seg39.wav,Target,Passengership,4.0,39,20180722-179_181231.wav
20180722-179_181231_seg40.wav,Target,Passengership,4.0,40,20180722-179_181231.wav
20180722-179_181231_seg41.wav,Target,Passengership,4.0,41,20180722-179_181231.wav
20180722-179_181231_seg42.wav,Target,Passengership,4.0,42,20180722-179_181231.wav
20180722-179_181231_seg43.wav,Target,Passengership,4.0,43,20180722-179_181231.wav
20180722-179_181231_seg44.wav,Target,Passengership,4.0,44,20180722-179_181231.wav
20180722-179_181231_seg45.wav,Target,Passengership,4.0,45,20180722-179_181231.wav
20180722-179_181231_seg46.wav,Target,Passengership,4.0,46,20180722-179_181231.wav
20180722-179_181231_seg47.wav,Target,Passengership,4.0,47,20180722-179_181231.wav
20180722-179_181231_seg48.wav,Target,Passengership,4.0,48,20180722-179_181231.wav
20180722-179_181231_seg49.wav,Target,Passengership,4.0,49,20180722-179_181231.wav
20180722-179_181231_seg50.wav,Target,Passengership,4.0,50,20180722-179_181231.wav
20180722-179_181231_seg51.wav,Target,Passengership,4.0,51,20180722-179_181231.wav
20180722-179_181231_seg52.wav,Target,Passengership,4.0,52,20180722-179_181231.wav
20180722-179_181231_seg53.wav,Target,Passengership,4.0,53,20180722-179_181231.wav
20180722-179_181231_seg54.wav,Target,Passengership,4.0,54,20180722-179_181231.wav
20180722-179_181231_seg55.wav,Target,Passengership,4.0,55,20180722-179_181231.wav
20180722-179_181231_seg56.wav,Target,Passengership,4.0,56,20180722-179_181231.wav
20180722-179_181231_seg57.wav,Target,Passengership,4.0,57,20180722-179_181231.wav
20180722-179_181231_seg58.wav,Target,Passengership,4.0,58,20180722-179_181231.wav
20180722-179_181231_seg59.wav,Target,Passengership,4.0,59,20180722-179_181231.wav
20180722-179_181231_seg60.wav,Target,Passengership,4.0,60,20180722-179_181231.wav
20180722-179_181231_seg61.wav,Target,Passengership,4.0,61,20180722-179_181231.wav
20180722-179_181231_seg62.wav,Target,Passengership,4.0,62,20180722-179_181231.wav
20180722-179_181231_seg63.wav,Target,Passengership,4.0,63,20180722-179_181231.wav
20180722-179_181231_seg64.wav,Target,Passengership,4.0,64,20180722-179_181231.wav
20180722-179_181231_seg65.wav,Target,Passengership,4.0,65,20180722-179_181231.wav
20180722-179_181231_seg66.wav,Target,Passengership,4.0,66,20180722-179_181231.wav
20180722-179_181231_seg67.wav,Target,Passengership,4.0,67,20180722-179_181231.wav
20180722-179_181231_seg68.wav,Target,Passengership,4.0,68,20180722-179_181231.wav
20180722-179_181231_seg69.wav,Target,Passengership,4.0,69,20180722-179_181231.wav
20180722-179_181231_seg70.wav,Target,Passengership,4.0,70,20180722-179_181231.wav
20180722-179_181231_seg71.wav,Target,Passengership,4.0,71,20180722-179_181231.wav
20180722-179_181231_seg72.wav,Target,Passengership,4.0,72,20180722-179_181231.wav
20180722-179_181231_seg73.wav,Target,Passengership,4.0,73,20180722-179_181231.wav
20180722-179_181231_seg74.wav,Target,Passengership,4.0,74,20180722-179_181231.wav
20180722-179_181231_seg75.wav,Target,Passengership,4.0,75,20180722-179_181231.wav
20180722-179_181231_seg76.wav,Target,Passengership,4.0,76,20180722-179_181231.wav
20180722-179_181231_seg77.wav,Target,Passengership,4.0,77,20180722-179_181231.wav
20180722-179_181231_seg78.wav,Target,Passengership,4.0,78,20180722-179_181231.wav
20180722-179_181231_seg79.wav,Target,Passengership,4.0,79,20180722-179_181231.wav
20180722-179_181231_seg80.wav,Target,Passengership,4.0,80,20180722-179_181231.wav
20180722-179_181231_seg81.wav,Target,Passengership,4.0,81,20180722-179_181231.wav
20180722-179_181231_seg82.wav,Target,Passengership,4.0,82,20180722-179_181231.wav
20180722-179_181231_seg83.wav,Target,Passengership,4.0,83,20180722-179_181231.wav
20180722-179_181231_seg84.wav,Target,Passengership,4.0,84,20180722-179_181231.wav
20180722-179_181231_seg85.wav,Target,Passengership,4.0,85,20180722-179_181231.wav
20180722-179_181231_seg86.wav,Target,Passengership,4.0,86,20180722-179_181231.wav
20180722-179_181231_seg87.wav,Target,Passengership,4.0,87,20180722-179_181231.wav
20180722-179_181231_seg88.wav,Target,Passengership,4.0,88,20180722-179_181231.wav
20180722-179_181231_seg89.wav,Target,Passengership,4.0,89,20180722-179_181231.wav
20180722-179_181231_seg90.wav,Target,Passengership,4.0,90,20180722-179_181231.wav
20180722-179_181231_seg91.wav,Target,Passengership,4.0,91,20180722-179_181231.wav
20180722-179_181231_seg92.wav,Target,Passengership,4.0,92,20180722-179_181231.wav
20180722-179_181231_seg93.wav,Target,Passengership,4.0,93,20180722-179_181231.wav
20180722-179_181231_seg94.wav,Target,Passengership,4.0,94,20180722-179_181231.wav
20180722-179_181231_seg95.wav,Target,Passengership,4.0,95,20180722-179_181231.wav
20180722-179_181231_seg96.wav,Target,Passengership,4.0,96,20180722-179_181231.wav
20180722-179_181231_seg97.wav,Target,Passengership,4.0,97,20180722-179_181231.wav
20180722-179_181231_seg98.wav,Target,Passengership,4.0,98,20180722-179_181231.wav
20180722-179_181231_seg99.wav,Target,Passengership,4.0,99,20180722-179_181231.wav
20180722-179_181231_seg100.wav,Target,Passengership,4.0,100,20180722-179_181231.wav
20180722-179_181231_seg101.wav,Target,Passengership,4.0,101,20180722-179_181231.wav
20180722-179_181231_seg102.wav,Target,Passengership,4.0,102,20180722-179_181231.wav
20180722-179_181231_seg103.wav,Target,Passengership,4.0,103,20180722-179_181231.wav
20180722-179_181231_seg104.wav,Target,Passengership,4.0,104,20180722-179_181231.wav
20180722-179_181231_seg105.wav,Target,Passengership,4.0,105,20180722-179_181231.wav
20180722-179_181231_seg106.wav,Target,Passengership,4.0,106,20180722-179_181231.wav
20180722-179_181231_seg107.wav,Target,Passengership,4.0,107,20180722-179_181231.wav
20180722-179_181231_seg108.wav,Target,Passengership,4.0,108,20180722-179_181231.wav
20180722-179_181231_seg109.wav,Target,Passengership,4.0,109,20180722-179_181231.wav
20180722-179_181231_seg110.wav,Target,Passengership,4.0,110,20180722-179_181231.wav
20180722-179_181231_seg111.wav,Target,Passengership,4.0,111,20180722-179_181231.wav
20180722-179_181231_seg112.wav,Target,Passengership,4.0,112,20180722-179_181231.wav
20180722-179_181231_seg113.wav,Target,Passengership,4.0,113,20180722-179_181231.wav
20180722-179_181231_seg114.wav,Target,Passengership,4.0,114,20180722-179_181231.wav
20180722-179_181231_seg115.wav,Target,Passengership,4.0,115,20180722-179_181231.wav
20180722-179_181231_seg116.wav,Target,Passengership,4.0,116,20180722-179_181231.wav
20180722-179_181231_seg117.wav,Target,Passengership,4.0,117,20180722-179_181231.wav
20180722-179_181231_seg118.wav,Target,Passengership,4.0,118,20180722-179_181231.wav
20180722-179_181231_seg119.wav,Target,Passengership,4.0,119,20180722-179_181231.wav
20180722-179_181231_seg120.wav,Target,Passengership,4.0,120,20180722-179_181231.wav
20180722-179_181231_seg121.wav,Target,Passengership,4.0,121,20180722-179_181231.wav
20180722-179_181231_seg122.wav,Target,Passengership,4.0,122,20180722-179_181231.wav
20180722-179_181231_seg123.wav,Target,Passengership,4.0,123,20180722-179_181231.wav
20180722-179_181231_seg124.wav,Target,Passengership,4.0,124,20180722-179_181231.wav
20180722-179_181231_seg125.wav,Target,Passengership,4.0,125,20180722-179_181231.wav
20180722-179_181231_seg126.wav,Target,Passengership,4.0,126,20180722-179_181231.wav
20180722-179_181231_seg127.wav,Target,Passengership,4.0,127,20180722-179_181231.wav
20180722-179_181231_seg128.wav,Target,Passengership,4.0,128,20180722-179_181231.wav
20180722-179_181231_seg129.wav,Target,Passengership,4.0,129,20180722-179_181231.wav
20180722-179_181231_seg130.wav,Target,Passengership,4.0,130,20180722-179_181231.wav
20180722-179_181231_seg131.wav,Target,Passengership,4.0,131,20180722-179_181231.wav
20180722-179_181231_seg132.wav,Target,Passengership,4.0,132,20180722-179_181231.wav
20180722-179_181231_seg133.wav,Target,Passengership,4.0,133,20180722-179_181231.wav
20180722-179_181231_seg134.wav,Target,Passengership,4.0,134,20180722-179_181231.wav
20180722-179_181231_seg135.wav,Target,Passengership,4.0,135,20180722-179_181231.wav
20180722-179_181231_seg136.wav,Target,Passengership,4.0,136,20180722-179_181231.wav
20180722-179_181231_seg137.wav,Target,Passengership,4.0,137,20180722-179_181231.wav
20180722-179_181231_seg138.wav,Target,Passengership,4.0,138,20180722-179_181231.wav
20180722-179_181231_seg139.wav,Target,Passengership,4.0,139,20180722-179_181231.wav
20180722-179_181231_seg140.wav,Target,Passengership,4.0,140,20180722-179_181231.wav
20180722-179_181231_seg141.wav,Target,Passengership,4.0,141,20180722-179_181231.wav
20180722-179_181231_seg142.wav,Target,Passengership,4.0,142,20180722-179_181231.wav
20180722-179_181231_seg143.wav,Target,Passengership,4.0,143,20180722-179_181231.wav
20180722-179_181231_seg144.wav,Target,Passengership,4.0,144,20180722-179_181231.wav
20180722-179_181231_seg145.wav,Target,Passengership,4.0,145,20180722-179_181231.wav
20180722-179_181231_seg146.wav,Target,Passengership,4.0,146,20180722-179_181231.wav
20180722-179_181231_seg147.wav,Target,Passengership,4.0,147,20180722-179_181231.wav
20180722-179_181231_seg148.wav,Target,Passengership,4.0,148,20180722-179_181231.wav
20180722-179_181231_seg149.wav,Target,Passengership,4.0,149,20180722-179_181231.wav
20180722-179_181231_seg150.wav,Target,Passengership,4.0,150,20180722-179_181231.wav
